,popularity,original_title,cast,director,genres,production_companies,vote_average,release_year,budget_adj,revenue_adj,net_profit
97,1.758618,The DUFF,Mae Whitman|Robbie Amell|Bella Thorne|Bianca A. Santos|Skyler Samuels,Ari Sandel,Romance|Comedy,Wonderland Sound and Vision|CBS Films|Vast Entertainment,6.8,2015,7819996.55920151,40046325.6596167,32226329.100415193
98,1.742286,Sinister 2,Shannyn Sossamon|James Ransone|Tate Ellington|Nicholas King|Lucas Jade Zumann,Ciaran Foy,Horror,Alliance Films|Blumhouse Productions|IM Global|Automatik Entertainment|Entertainment One,5.5,2015,9199995.95200178,48651435.1533685,39451439.20136672
99,1.73518,Paul Blart: Mall Cop 2,Kevin James|Raini Rodriguez|Eduardo VerÃ¡stegui|Daniella Alonso|Neal McDonough,Andy Fickman,Action|Adventure|Comedy|Family,Columbia Pictures|Happy Madison Productions|Sony Pictures Releasing|Sony Pictures Home Entertainment|Sony Pictures Entertainment (SPE),5.3,2015,27599987.8560053,98989419.0846556,71389431.2286503
100,1.72471199999999,Frozen Fever,Kristen Bell|Idina Menzel|Jonathan Groff|Josh Gad|Chris Williams,Chris Buck|Jennifer Lee,Adventure|Animation|Family,Walt Disney Pictures|Walt Disney Animation Studios,7.0,2015,0.0,0.0,0.0
101,1.661789,High-Rise,Tom Hiddleston|Sienna Miller|Jeremy Irons|Luke Evans|Elisabeth Moss,Ben Wheatley,Action|Drama|Science Fiction,Ingenious Media|HanWay Films|Scope Pictures|Recorded Picture Company (RPC)|Northern Ireland Screen,5.4,2015,0.0,0.0,0.0
102,1.65107799999999,The Boy Next Door,Jennifer Lopez|Ryan Guzman|Ian Nelson|John Corbett|Kristin Chenoweth,Rob Cohen,Thriller,Universal Pictures|Nuyorican Productions|Blumhouse Productions|Smart Entertainment,3.9,2015,3679998.38080071,46150034.4539848,42470036.07318409
103,1.646664,Spooks: The Greater Good,Peter Firth|Kit Harington|Jennifer Ehle|Lara Pulver|Elyes Gabel,Bharat Nalluri,Thriller|Action,BBC Films|Isle of Man Film|Shine Pictures|Kudos Film and Television|Pinewood Pictures,5.6,2015,0.0,0.0,0.0
104,1.532997,Entourage,Jeremy Piven|Adrian Grenier|Jerry Ferrara|Kevin Connolly|Kevin Dillon,Doug Ellin,Comedy,Warner Bros.|Closest to the Hole Productions,6.2,2015,27599987.8560053,45322311.7381828,17722323.8821775
105,1.510096,The Wedding Ringer,Kevin Hart|Josh Gad|Kaley Cuoco|Affion Crockett|Jorge Garcia,Jeremy Garelick,Comedy,Miramax Films|Screen Gems|LStar Capital,6.5,2015,21159990.689604,73415857.2970227,52255866.6074187
106,1.499614,Scouts Guide to the Zombie Apocalypse,Tye Sheridan|Logan Miller|Joey Morgan|Sarah Dumont|David Koechner,Christopher B. Landon,Comedy|Horror,Paramount Pictures|Oops Doughnuts Productions|Broken Road Productions|Brucks Entertainment,6.2,2015,13799993.9280026,13671898.7043645,-128095.22363810055
107,1.495112,The Visit,Olivia DeJonge|Ed Oxenbould|Kathryn Hahn|Benjamin Kanes|Deanna Dunagan,M. Night Shyamalan,Horror|Thriller,Blumhouse Productions|Blinding Edge Pictures,5.9,2015,4599997.97600089,90574017.1874324,85974019.2114315
108,1.48324599999999,Black Mass,Johnny Depp|Joel Edgerton|Benedict Cumberbatch|Dakota Johnson|Kevin Bacon,Scott Cooper,Crime|Drama,Infinitum Nihil|Head Gear Films|Cross Creek Pictures|Free State Pictures|RatPac-Dune Entertainment,6.3,2015,48759978.5456094,91793583.3708233,43033604.825213894
109,1.449072,Heist,Jeffrey Dean Morgan|Robert De Niro|Kate Bosworth|Dave Bautista|Gina Carano,Scott Mann,Crime|Action|Thriller,Emmett/Furla Films|Silver Plane Films|Mass Hysteria Entertainment|Tri Vision Pictures,5.4,2015,8187996.39728158,46125.0997049561,-8141871.297576624
110,1.448002,Krampus,Adam Scott|Toni Collette|Allison Tolman|David Koechner|Emjay Anthony,Michael Dougherty,Horror|Comedy|Fantasy,Universal Pictures|Legendary Pictures,5.9,2015,13799993.9280026,56624785.5250943,42824791.597091705
111,1.443406,Dark Places,Charlize Theron|Nicholas Hoult|Christina Hendricks|ChloÃ« Grace Moretz|Tye Sheridan,Gilles Paquet-Brenner,Drama|Mystery|Thriller,Denver and Delilah Productions|Mandalay Vision|Exclusive Media Group|Hugo Productions|Cuatro Plus Films,5.7,2015,18399991.9040035,191900.875563614,-18208091.028439887
112,1.41239,No Escape,Owen Wilson|Lake Bell|Pierce Brosnan|Sterling Jerins|Spencer Garrett,John Erick Dowdle,Action|Thriller,Bold Films|Living Films|Brothers Dowdle Productions,6.7,2015,4599997.97600089,50065340.2112503,45465342.23524941
113,1.40805,Dope,Shameik Moore|Kiersey Clemons|Tony Revolori|ZoÃ« Kravitz|Chanel Iman,Rick Famuyiwa,Crime|Drama|Comedy,Forest Whitaker's Significant Productions|Revolt Films|IamOTHER Entertainment,7.3,2015,643999.716640124,16547831.2389542,15903831.522314075
114,1.388251,American Ultra,Jesse Eisenberg|Kristen Stewart|Topher Grace|Connie Britton|Walton Goggins,Nima Nourizadeh,Comedy|Action,Concorde Filmverleih|Likely Story|FilmNation Entertainment|Circle of Confusion|The Bridge Finance Company,5.9,2015,25759988.6656049,25951426.7813722,191438.11576730013
115,1.388032,Woman in Gold,Helen Mirren|Ryan Reynolds|Tatiana Maslany|Katie Holmes|Max Irons,Simon Curtis,Drama,BBC Films|Origin Pictures,7.3,2015,10119995.5472019,56690166.2163268,46570170.6691249
116,1.38032,The Scorpion King: The Lost Throne,Victor Webster|Ellen Hollman|Barry Bostwick|Will Kemp|M. Emmet Walsh,Mike Elliott,Action|Fantasy|Adventure,Universal Pictures,4.5,2015,0.0,0.0,0.0
117,1.376605,Sisters,Tina Fey|Amy Poehler|John Leguizamo|Ike Barinholtz|Maya Rudolph,Jason Moore,Comedy,Little Stranger,5.9,2015,27599987.8560053,96610126.2515444,69010138.3955391
118,1.360926,Project Almanac,Jonny Weston|Virginia Gardner|Sofia Black-D'Elia|Sam Lerner|Allen Evangelista,Dean Israelite,Science Fiction|Thriller,Paramount Pictures|MTV Films|Platinum Dunes|Insurge Pictures,6.3,2015,11039995.1424021,29668368.6659177,18628373.523515597
119,1.360827,Absolutely Anything,Simon Pegg|Kate Beckinsale|Rob Riggle|Sanjeev Bhaskar|Joanna Lumley,Terry Jones,Comedy|Science Fiction,Premiere Picture|Bill and Ben Productions|GFM films,5.8,2015,0.0,4774472.21923222,4774472.21923222
120,1.355822,The Transporter Refueled,Ed Skrein|Ray Stevenson|Loan Chabanol|Gabriella Wright|Tatjana PajkoviÄ‡,Camille Delamarre,Thriller|Action|Crime,EuropaCorp,5.3,2015,22999989.8800044,66819266.9995225,43819277.1195181
121,1.345982,Crimson Peak,Mia Wasikowska|Jessica Chastain|Tom Hiddleston|Charlie Hunnam|Jim Beaver,Guillermo del Toro,Mystery|Thriller|Fantasy|Horror|Drama,Legendary Pictures,6.4,2015,50599977.7360098,68705406.0096213,18105428.27361151
122,1.342839,Everly,Salma Hayek|Hiroyuki Watanabe|Jennifer Blanc|Togo Igawa|Caroline Chikezie,Joe Lynch,Thriller|Action,"Crime Scene Pictures|Radius-TWC|Anonymous Content|Vega, Baby!",5.1,2015,0.0,0.0,0.0
123,1.338481,Magic Mike XXL,Channing Tatum|Matt Bomer|Joe Manganiello|Kevin Nash|Adam RodrÃ­guez,Gregory Jacobs,Comedy|Drama|Music,Warner Bros.|Iron Horse Entertainment (II),6.3,2015,13615994.0089626,112619962.887216,99003968.8782534
124,1.338322,Paranormal Activity: The Ghost Dimension,Chris J. Murray|Brit Shaw|Ivy George|Lauren Frandsen|Tyler Craig,Gregory Plotkin,Horror|Thriller,Paramount Pictures|Blumhouse Productions,5.0,2015,9199995.95200178,71851557.1453148,62651561.19331302
125,1.329702,Slow West,Michael Fassbender|Kodi Smit-McPhee|Ben Mendelsohn|Caren Pistorius|Rory McCann,John Maclean,Romance|Thriller|Western,The New Zealand Film Commission|Film4|See Saw Films|DMC Films,6.6,2015,0.0,210766.387262789,210766.387262789
126,1.316239,Trumbo,Bryan Cranston|Diane Lane|Helen Mirren|Elle Fanning|Louis C.K.,Jay Roach,Drama,Groundswell Productions|Inimitable Pictures|ShivHans Pictures,7.2,2015,13799993.9280026,7576804.78620589,-6223189.14179671
127,1.315266,Secret in Their Eyes,Chiwetel Ejiofor|Nicole Kidman|Julia Roberts|Dean Norris|Lyndon Smith,Billy Ray,Crime|Drama|Mystery,Ingenious Media|Gran Via Productions|IM Global|Route One Films,6.2,2015,17939992.1064034,29614535.8096042,11674543.703200802
128,1.29314,Mistress America,Greta Gerwig|Lola Kirke|Charlie Gillette|Dean Wareham|Heather Lind,Noah Baumbach,Comedy,RT Features,6.4,2015,0.0,2300395.50782597,2300395.50782597
129,1.291013,The SpongeBob Movie: Sponge Out of Water,Tom Kenny|Bill Fagerbakke|Rodger Bumpass|Clancy Brown|Carolyn Lawrence,Paul Tibbitt,Family|Animation,Paramount Pictures|Nickelodeon Movies|Nickelodeon Animation Studios|United Plankton Pictures|Disruption Entertainment,5.7,2015,68079970.0448131,286666383.306791,218586413.2619779
130,1.284541,True Story,Jonah Hill|James Franco|Felicity Jones|Maria Dizzia|Ethan Suplee,Rupert Goold,Crime|Drama|Mystery,Plan B Entertainment|Regency Enterprises|New Regency Pictures,6.0,2015,0.0,4342117.4894683,4342117.4894683
131,1.278928,Max,Thomas Haden Church|Josh Wiggins|Lauren Graham|Robbie Amell|Mia Xitlali,Boaz Yakin,Adventure|Drama|Family,Sunswept Entertainment|Warner Bros.|Metro-Goldwyn-Mayer (MGM),7.0,2015,18399991.9040035,40449856.802063,22049864.898059502
132,1.25358,Shaun the Sheep Movie,Justin Fletcher|Omid Djalili|Richard Webber|Kate Harbour|Tim Hands,Mark Burton|Richard Starzack,Family|Animation|Comedy|Adventure,Aardman Animations|Studio Canal|Anton Capital Entertainment (ACE),6.9,2015,0.0,54923975.8334506,54923975.8334506
133,1.251681,Louder Than Bombs,Gabriel Byrne|Isabelle Huppert|Jesse Eisenberg|Devin Druid|Amy Ryan,Joachim Trier,Drama,Motlys|Arte France CinÃ©ma|Animal Kingdom,6.3,2015,10119995.5472019,0.0,-10119995.5472019
134,1.245224,A Perfect Day,Olga Kurylenko|Benicio del Toro|Tim Robbins|MÃ©lanie Thierry|Fedja Stukan,Fernando LeÃ³n de Aranoa,Comedy|Drama,Reposado Producciones|TelevisiÃ³n EspaÃ±ola (TVE)|Mediapro,6.3,2015,0.0,1566237.67085542,1566237.67085542
135,1.225325,The Gunman,Sean Penn|Jasmine Trinca|Javier Bardem|Ray Winstone|Mark Rylance,Pierre Morel,Action|Drama|Crime,StudioCanal|Silver Pictures|TF1 Films Production|Canal+|Instituto de la CinematografÃ­a y de las Artes Audiovisuales (ICAA),5.6,2015,36799983.8080071,9811564.7629115,-26988419.0450956
136,1.191138,Unfriended,Shelley Hennig|Moses Jacob Storm|Renee Olstead|William Peltz|Jacob Wysocki,Levan Gabriadze,Horror|Thriller,Bazelevs Production|Blumhouse Productions,5.6,2015,919999.595200178,57851497.3453411,56931497.75014092
137,1.178831,Hot Pursuit,Reese Witherspoon|SofÃ­a Vergara|Michael Mosley|John Carroll Lynch|Richard T. Jones,Anne Fletcher,Action|Crime|Comedy,New Line Cinema|Warner Bros.|Metro-Goldwyn-Mayer (MGM)|Pacific Standard,5.5,2015,32199985.8320062,47545763.9998638,15345778.167857602
138,1.164724,Insidious: Chapter 3,Dermot Mulroney|Stefanie Scott|Lin Shaye|Leigh Whannell|Angus Sampson,Leigh Whannell,Drama|Horror|Thriller,Sony Pictures,6.3,2015,9199995.95200178,95959500.6978197,86759504.74581791
139,1.161812,Z for Zachariah,Margot Robbie|Chiwetel Ejiofor|Chris Pine,Craig Zobel,Drama|Science Fiction|Thriller,Palomar Pictures|Lucky Hat Entertainment|Silver Reel|Material Pictures|Zik Zak Kvikmyndir,5.5,2015,0.0,109004.312038102,109004.312038102
140,1.144808,Dragonheart 3: The Sorcerer's Curse,Julian Morris|Tamzin Merchant|Jassa Ahluwalia|Ben Kingsley|Jonjo O'Neill,Colin Teague,Action|Adventure|Fantasy,Raffaella Productions,4.5,2015,0.0,0.0,0.0
141,1.142518,The Lady in the Van,Maggie Smith|Alex Jennings|Frances de la Tour|Gwen Taylor|Dominic Cooper,Nicholas Hytner,Comedy|Drama,BBC Films|TriStar Productions,5.9,2015,5519997.57120106,38076655.2862716,32556657.715070542
142,1.138395,Victor Frankenstein,James McAvoy|Daniel Radcliffe|Jessica Brown Findlay|Andrew Scott|Charles Dance,Paul McGuigan,Drama|Science Fiction|Thriller,Twentieth Century Fox Film Corporation|Davis Entertainment|Moving Picture Company (MPC)|TSG Entertainment,5.5,2015,36799983.8080071,31489100.3047958,-5310883.503211297
143,1.128081,Brothers of the Wind,Manuel Camacho|Jean Reno|Tobias Moretti|Eva Kuen,Gerado Olivares|Otmar Penker,Adventure|Drama|Family,Terra Mater Factual Studios,7.5,2015,0.0,0.0,0.0
144,1.125239,Anomalisa,Jennifer Jason Leigh|David Thewlis|Tom Noonan,Duke Johnson|Charlie Kaufman,Animation|Comedy|Drama|Romance,Starburns Industries,6.7,2015,7359996.76160142,3458541.59824169,-3901455.16335973
145,1.073349,Bone Tomahawk,Kurt Russell|Richard Jenkins|Matthew Fox|Lili Simmons|Sean Young,S. Craig Zahler,Horror|Western|Adventure|Drama,Caliber Media Company|The Fyzz Facility|Realbuilder Productions,6.3,2015,1655999.27136032,0.0,-1655999.27136032
146,1.065888,Regression,Ethan Hawke|Emma Watson|Aaron Ashmore|Devon Bostick|David Thewlis,Alejandro AmenÃ¡bar,Horror|Mystery|Thriller,The Weinstein Company|HimenÃ³ptero|First Generation Films|Mod Producciones|FilmNation Entertainment,5.2,2015,0.0,16257405.7667414,16257405.7667414
147,1.063055,Pawn Sacrifice,Tobey Maguire|Lily Rabe|Peter Sarsgaard|Liev Schreiber|Sophie NÃ©lisse,Edward Zwick,Drama,Material Pictures|MICA Entertainment|PalmStar Media|Gail Katz Productions,6.6,2015,0.0,0.0,0.0
148,1.046518,The Man Who Knew Infinity,Jeremy Irons|Dev Patel|Toby Jones|Stephen Fry|Jeremy Northam,Matt Brown,Drama,Animus Films|Edward R. Pressman Film|Kreo Films FZ|Xeitgeist Entertainment Group|American Entertainment Investors,7.1,2015,0.0,10554653.0359526,10554653.0359526
149,1.041922,Momentum,Olga Kurylenko|Morgan Freeman|James Purefoy|Jenna Saras|Lee-Anne Summers,Stephen S. Campanelli,Thriller|Action,Thaba Media|Azari Media,5.8,2015,18399991.9040035,0.0,-18399991.9040035
150,1.03839,The Diary of a Teenage Girl,Bel Powley|Kristen Wiig|Alexander SkarsgÃ¥rd|Christopher Meloni|Margarita Levieva,Marielle Heller,Drama|Romance,Caviar Films|Cold Iron Pictures|Archer Gray,6.8,2015,1839999.19040035,1358841.24210985,-481157.94829049986
151,1.036825,Pay the Ghost,Nicolas Cage|Sarah Wayne Callies|Veronica Ferres|Lyriq Bent|Lauren Beatty,Uli Edel,Horror|Thriller,Voltage Films|Midnight Kitchen Productions,5.3,2015,0.0,0.0,0.0
152,1.02762,The Voices,Ryan Reynolds|Gemma Arterton|Anna Kendrick|Jacki Weaver|Ella Smith,Marjane Satrapi,Horror|Thriller|Comedy|Crime,Studio Babelsberg|Mandalay Vision|1984 Private Defense Contractors,6.0,2015,0.0,0.0,0.0
153,1.021441,Last Knights,Clive Owen|Morgan Freeman|Aksel Hennie|Shohreh Aghdashloo|James Babson,Kazuaki Kiriya,Action|Adventure,Czech Anglo Productions|Luka Productions,6.3,2015,0.0,3352102.24507501,3352102.24507501
154,1.008474,Il racconto dei racconti,Salma Hayek|Vincent Cassel|John C. Reilly|Toby Jones|Shirley Henderson,Matteo Garrone,Romance|Fantasy|Horror,HanWay Films|Rai Cinema|Le Pacte|Fonds Eurimages du Conseil de l'Europe|Recorded Picture Company (RPC),5.7,2015,11039995.1424021,0.0,-11039995.1424021
155,1.007054,Irrational Man,Emma Stone|Joaquin Phoenix|Jamie Blackley|Parker Posey|Meredith Hagner,Woody Allen,Mystery|Drama,Sony Pictures|Gravier Productions,6.1,2015,10119995.5472019,25199786.192094,15079790.644892098
156,0.973316,Queen of the Desert,Nicole Kidman|James Franco|Robert Pattinson|Damian Lewis|Jenny Agutter,Werner Herzog,Drama|History,Benaroya Pictures|H Films|Raslan Company of America,6.0,2015,13799993.9280026,0.0,-13799993.9280026
157,0.956096,Ricki and the Flash,Meryl Streep|Kevin Kline|Mamie Gummer|Sebastian Stan|Audra McDonald,Jonathan Demme,Comedy|Drama|Music,Columbia TriStar|Clinica Estetico|LStar Capital,5.5,2015,16559992.7136032,38019285.0315145,21459292.317911305
158,0.953647,Miss You Already,Drew Barrymore|Toni Collette|Dominic Cooper|Jacqueline Bisset|Paddy Considine,Catherine Hardwicke,Comedy|Drama|Romance,S Films|New Sparta Films,7.2,2015,0.0,0.0,0.0
159,0.953046,Kung Fury,David Sandberg|Jorma Taccone|Leopold Nilsson|Andreas Cahling|Helene Ahlson,David Sandberg,Action|Comedy|Science Fiction|Fantasy,Laser Unicorns,7.7,2015,579617.224968421,0.0,-579617.224968421
160,0.950793,The Perfect Guy,Michael Ealy|Sanaa Lathan|Morris Chestnut|Kathryn Morris|Rutina Wesley,David M. Rosenthal,Drama|Thriller,Screen Gems,5.6,2015,11039995.1424021,55451294.7614303,44411299.6190282
161,0.938432,A Bigger Splash,Tilda Swinton|Matthias Schoenaerts|Ralph Fiennes|Dakota Johnson|Aurore ClÃ©ment,Luca Guadagnino,Crime|Drama|Mystery|Thriller,StudioCanal|Ministero per i Beni e le AttivitÃ  Culturali (MiBAC)|Frenesy Film Company|Sensi Contemporanei Cinema e Audiovisivo|Cota Film,5.8,2015,0.0,1781601.29609542,1781601.29609542
162,0.93762,While We're Young,Ben Stiller|Naomi Watts|Adam Driver|Amanda Seyfried|Charles Grodin,Noah Baumbach,Drama|Comedy,Scott Rudin Productions|A24,5.9,2015,9199995.95200178,6980483.12858742,-2219512.82341436
163,0.927339,Get Hard,Will Ferrell|Kevin Hart|Alison Brie|Craig T. Nelson|T.I.,Etan Cohen,Comedy,Gary Sanchez Productions|Warner Bros.,5.9,2015,36799983.8080071,97990493.6441828,61190509.8361757
164,0.91704,Kidnapping Mr. Heineken,Anthony Hopkins|Jim Sturgess|Sam Worthington|Ryan Kwanten|Mark van Eeuwen,Daniel Alfredson,Drama|Action|Crime|Thriller,Umedia|Informant Europe SPRL|European Film Company,5.8,2015,0.0,0.0,0.0
165,0.913085,The Ridiculous 6,Adam Sandler|Taylor Lautner|Steve Buscemi|Terry Crews|Danny Trejo,Frank Coraci,Comedy|Western,Happy Madison Productions,4.8,2015,55199975.7120106,0.0,-55199975.7120106
166,0.90686,Kill Me Three Times,Teresa Palmer|Simon Pegg|Luke Hemsworth|Sullivan Stapleton|Alice Braga,Kriv Stenders,Comedy|Thriller,Parabolic Pictures|Stable Way Entertainment|Cargo Films|Media House Capital,5.1,2015,0.0,0.0,0.0
167,0.906036,The 33,Antonio Banderas|Rodrigo Santoro|Juliette Binoche|James Brolin|Lou Diamond Phillips,Patricia Riggen,History|Drama,Alcon Entertainment|Phoenix Pictures|Fabula|Half Circle,5.8,2015,22999989.8800044,22910495.0793821,-89494.80062229931
168,0.898295999999999,Suffragette,Carey Mulligan|Helena Bonham Carter|Meryl Streep|Ben Whishaw|Brendan Gleeson,Sarah Gavron,Drama|History,Ruby Films|PathÃ©|Film4,7.1,2015,12879994.3328024,14722219.9222232,1842225.5894207992
169,0.894477,45 Years,Charlotte Rampling|Tom Courtenay|Dolly Wells|Geraldine James|David Sibley,Andrew Haigh,Drama,The Bureau,6.0,2015,0.0,0.0,0.0
170,0.880937999999999,We Are Your Friends,Zac Efron|Emily Ratajkowski|Wes Bentley|Nick Rotteveel|Alessandro Lindblad,Max Joseph,Drama|Music|Romance,Working Title Films,6.2,2015,5519997.57120106,10232318.2977799,4712320.726578839
171,0.880268,Barely Lethal,Hailee Steinfeld|Sophie Turner|Jessica Alba|Samuel L. Jackson|Dove Cameron,Kyle Newman,Adventure|Action|Comedy,A24,5.5,2015,0.0,5588.99754084108,5588.99754084108
172,0.874641,Macbeth,Michael Fassbender|Marion Cotillard|Paddy Considine|Sean Harris|Jack Reynor,Justin Kurzel,History|Drama|War,Studio Canal|See-Saw Films|Creative Scotland|Film4|Anton Capital Entertainment (ACE),6.4,2015,0.0,12137055.0996957,12137055.0996957
173,0.872149,Extraction,Bruce Willis|Gina Carano|Kellan Lutz|D. B. Sweeney|Dan Bilzerian,Steven C. Miller,Action|Thriller,Emmett/Furla Films|Oasis Films|Aperture Entertainment|Twirly Films Limited,4.2,2015,0.0,15432.9932094829,15432.9932094829
174,0.861179,Jenny's Wedding,Katherine Heigl|Tom Wilkinson|Alexis Bledel|Grace Gummer|Linda Emond,Mary Agnes Donoghue,Comedy|Drama,MM Productions|Merced Media Partners|PalmStar Media,5.2,2015,0.0,0.0,0.0
175,0.848748,Descendants,Booboo Stewart|Dove Cameron|Keegan Connor Tracy|Stephanie Bennett|Dan Payne,Kenny Ortega,Music|Action|Adventure|Comedy|Family,Walt Disney Television,6.7,2015,0.0,0.0,0.0
176,0.843174,Tumbledown,Joe Manganiello|Jason Sudeikis|Blythe Danner|Rebecca Hall|Dianna Agron,Sean Mewshaw,Music|Romance|Comedy,Echo Films|Bron Studios|Hahnscape,6.6,2015,0.0,0.0,0.0
177,0.842202,Far from the Madding Crowd,Carey Mulligan|Matthias Schoenaerts|Michael Sheen|Tom Sturridge|Juno Temple,Thomas Vinterberg,Romance|Drama,Fox Searchlight Pictures|DNA Films|BBC Films,6.9,2015,0.0,27811566.6029106,27811566.6029106
178,0.836940999999999,The End of the Tour,Jason Segel|Jesse Eisenberg|Anna Chlumsky|Mamie Gummer|Joan Cusack,James Ponsoldt,Drama,A24,7.3,2015,0.0,2762652.06443309,2762652.06443309
