,popularity,cast,vote_average,release_year,budget_adj,revenue_adj,net_profit
1931,2.586787,Chiwetel Ejiofor,6.2,2010,110000000.0,293329073.0,183329073.0
3190,0.267935,Chiwetel Ejiofor,6.4,2008,7089506.43666417,0.0,-7089506.43666417
4106,0.247926,Chiwetel Ejiofor,6.7,2002,0.0,0.0,0.0
5436,3.625529,Chiwetel Ejiofor,7.9,2013,18720667.0548084,175038236.962459,156317569.9076506
5886,0.168935,Chiwetel Ejiofor,5.6,2013,0.0,0.0,0.0
6334,0.510534,Chiwetel Ejiofor,6.3,2005,0.0,0.0,0.0
6568,2.108369,Chiwetel Ejiofor,7.3,2006,82206856.0301595,75673304.978458,-6533551.051701501
7121,0.425665,Chiwetel Ejiofor,5.8,2004,0.0,23187988.2726818,23187988.2726818
7409,1.946073,Chiwetel Ejiofor,7.3,2007,105166858.263154,280232907.782652,175066049.51949802
7764,0.148261999999999,Chiwetel Ejiofor,6.9,2007,0.0,5025267.91520059,5025267.91520059
3208,0.246447,Stephan Bender,5.8,2008,0.0,0.0,0.0
1050,0.272995,Adam DiMarco,5.5,2014,0.0,0.0,0.0
4546,0.52181,Adam DiMarco,5.8,2012,0.0,0.0,0.0
5609,0.662026,Adam DiMarco,6.6,2013,0.0,3132208.15884111,3132208.15884111
5802,0.210216,Adam DiMarco,5.6,2013,0.0,0.0,0.0
3712,0.292536,Matthew Kevin Anderson,3.7,2011,0.0,0.0,0.0
9282,0.209028,Peter Kwong,5.7,1989,0.0,4885193.69150605,4885193.69150605
10501,0.642842,Peter Kwong,5.4,1986,49735160.2715539,158790319.548404,109055159.2768501
9505,0.186505,Jackie Mason,4.0,1988,0.0,0.0,0.0
1975,1.255298,Joel Garland,5.5,2010,40000000.0,136000000.0,96000000.0
3987,0.770422,Cree Summer,6.5,2002,0.0,0.0,0.0
4118,0.228316,Cree Summer,5.9,2002,42429148.7767191,0.0,-42429148.7767191
4996,1.103879,Cree Summer,5.4,2003,0.0,0.0,0.0
6499,0.249669,Kate Miles,4.0,2005,0.0,0.0,0.0
4345,0.061916,Andrew Robinson,5.1,1994,0.0,0.0,0.0
9653,0.349927,Andrew Robinson,6.7,1987,1919080.43806465,27949539.3151454,26030458.87708075
9927,0.885391,Andrew Robinson,7.2,1971,21540779.6577493,193737772.241797,172196992.5840477
10612,0.420768,Andrew Robinson,6.8,1973,0.0,0.0,0.0
1102,0.212841,Wrenn Schmidt,5.1,2014,0.0,0.0,0.0
9886,0.663446,Martin Gabel,7.2,1964,15010752.794004,49211871.8719703,34201119.0779663
4611,0.402086,Alan C. Peterson,4.7,2012,11396931.3762269,2394.30533328901,-11394537.070893612
575,0.156386,Michael Clarke Duncan,5.3,2015,0.0,0.0,0.0
1612,0.426205,Michael Clarke Duncan,4.1,2009,50820021.7062476,12973539.4376581,-37846482.2685895
1869,0.097127,Michael Clarke Duncan,6.0,2009,0.0,0.0,0.0
2414,2.719461,Michael Clarke Duncan,8.0,1999,78543170.7956593,372556440.140744,294013269.34508467
2650,1.862114,Michael Clarke Duncan,5.5,2001,123148811.669384,446059453.537,322910641.867616
2803,0.258176,Michael Clarke Duncan,4.8,2001,0.0,0.0,0.0
3962,1.025158,Michael Clarke Duncan,5.2,2002,72735683.6172328,200427031.198516,127691347.58128321
4962,2.394195,Michael Clarke Duncan,4.9,2003,92457506.2930371,212391152.622687,119933646.32964991
4970,1.653031,Michael Clarke Duncan,6.8,2003,118535264.478252,296.338161195632,-118534968.1400908
6319,0.574244,Michael Clarke Duncan,5.5,2005,0.0,0.0,0.0
6642,0.826291,Michael Clarke Duncan,5.5,2006,9735022.42462415,0.0,-9735022.42462415
6857,0.533965999999999,Michael Clarke Duncan,5.5,2006,21633383.1658314,19261898.1714491,-2371484.9943822995
8711,0.74231,Michael Clarke Duncan,6.0,2000,52297864.3223716,134697582.85096,82399718.52858838
9034,0.669113,Michael Clarke Duncan,6.2,1998,22740822.974331,40573861.9923663,17833039.0180353
5824,0.258887,Adam Christie,4.3,2013,0.0,0.0,0.0
10817,0.064029,Robbie Robertson,8.0,1978,0.0,1076189.17412896,1076189.17412896
1735,0.27373,Julianna Guill,5.2,2009,0.0,0.0,0.0
2197,0.321863,Julianna Guill,4.8,2010,0.0,0.0,0.0
4614,0.398497,Julianna Guill,4.4,2012,16145652.7829881,9143655.47076449,-7001997.31222361
4783,0.075822,Julianna Guill,4.7,2012,1424616.42202836,0.0,-1424616.42202836
2782,0.501163,Jason Davis,6.5,2001,12314881.1669384,54753008.4331074,42438127.266169
1799,0.529037,Matt Long,5.8,2009,1524600.65118743,0.0,-1524600.65118743
7551,0.500174,Matt Long,5.9,2007,17352531.6134205,14323804.9705853,-3028726.6428352017
4659,0.326556,Brian Huskey,6.2,2012,0.0,0.0,0.0
6795,0.303573999999999,Jackie Long,5.3,2006,21633383.1658314,22899545.0607687,1266161.894937303
79,2.080935,Ana de Armas,4.8,2015,2299998.98800044,4796917.44935632,2496918.4613558804
498,0.158310999999999,Assaf Cohen,6.2,2015,0.0,0.0,0.0
2703,0.65309,Natasha Richardson,5.4,2001,0.0,785404.944695715,785404.944695715
3928,1.809883,Natasha Richardson,5.7,2002,66674376.64913,187787403.53733,121113026.8882
4270,0.409529,Natasha Richardson,6.0,1994,0.0,156943796.624122,156943796.624122
9008,0.999651,Natasha Richardson,6.7,1998,0.0,0.0,0.0
10587,0.0805169999999999,Natasha Richardson,4.2,1986,0.0,0.0,0.0
3858,0.147975,Gabrielle Anwar,5.8,2011,2423495.10647868,0.0,-2423495.10647868
6715,0.513326,Gabrielle Anwar,5.7,2006,0.0,0.0,0.0
8266,0.775666,Gabrielle Anwar,7.1,1992,48174751.8922576,208387275.587242,160212523.6949844
9353,0.489806,Gabrielle Anwar,7.4,1991,0.0,0.0,0.0
9409,0.239605,Gabrielle Anwar,5.8,1991,0.0,12470266.9053789,12470266.9053789
10243,0.892862,Gabrielle Anwar,5.4,1993,45284098.8509612,16824959.7499834,-28459139.1009778
10266,0.682902999999999,Gabrielle Anwar,5.5,1993,19623109.5020832,647363.363533802,-18975746.1385494
5653,0.515286,Sherilyn Fenn,5.0,2013,0.0,0.0,0.0
8300,0.460532,Sherilyn Fenn,6.8,1992,0.0,7928059.86598716,7928059.86598716
9538,0.25926,Sherilyn Fenn,4.6,1988,0.0,2853231.43745687,2853231.43745687
10330,0.337421,Sherilyn Fenn,5.4,1993,0.0,0.0,0.0
10369,0.190206,Sherilyn Fenn,4.6,1993,0.0,2711595.23502598,2711595.23502598
10539,0.3478,Sherilyn Fenn,5.9,1986,5371397.30932783,6962922.43801755,1591525.1286897203
1475,0.884343,Sari Lennick,6.4,2009,7114803.03887467,31945805.1222922,24831002.083417527
6432,0.278997,Bryan Clark,4.9,2005,5303675.62585884,230984.564294114,-5072691.061564726
7976,0.059713,Merv Griffin,6.2,1984,0.0,0.0,0.0
5770,0.443786,Betsy Andreu,7.2,2013,0.0,358775.967905288,358775.967905288
9188,1.836091,Jihmi Kennedy,7.1,1989,31661728.9027786,47190689.9741552,15528961.071376603
879,0.548529,Missi Pyle,5.4,2014,0.0,0.0,0.0
3284,0.137976,Missi Pyle,5.7,2008,0.0,0.0,0.0
3465,1.052549,Missi Pyle,6.1,2011,0.0,0.0,0.0
6603,1.194602,Missi Pyle,5.7,2006,30286736.432164,41276392.3218363,10989655.889672302
5217,0.063216,Linda Purl,5.0,2003,0.0,0.0,0.0
6410,0.317918,Heinz Hoenig,6.1,2005,2121470.25034353,0.0,-2121470.25034353
3279,0.145331,Jang Keun-suk,6.1,2008,0.0,0.0,0.0
1657,0.374157,Evan McGuire,7.1,2009,0.0,0.0,0.0
4563,0.48631,Erin Way,5.8,2012,0.0,6498205.45818038,6498205.45818038
9976,0.005235,Danielle Ouimet,5.3,1971,0.0,0.0,0.0
8061,0.089401,Eileen Davidson,5.5,1983,930457.599047211,23217623.0858571,22287165.48680989
1526,0.61574,Melissa Joan Hart,5.5,2009,0.0,0.0,0.0
2284,0.210231,Melissa Joan Hart,5.2,2010,2000000.0,0.0,-2000000.0
2521,0.257547,Melissa Joan Hart,5.9,1999,10472422.7727545,23357926.0728113,12885503.300056802
2625,0.064295,Melissa Joan Hart,4.7,1999,0.0,0.0,0.0
7795,0.0841539999999999,Melissa Joan Hart,6.1,2007,0.0,0.0,0.0
8650,0.122372,Melissa Joan Hart,5.2,1996,0.0,0.0,0.0
9151,0.164434,Melissa Joan Hart,5.4,1998,0.0,0.0,0.0
7709,0.216249,Kenji Nojima,7.2,2007,0.0,0.0,0.0
4273,0.396531,Jayne Atkinson,5.3,1994,19124450.3007761,0.0,-19124450.3007761
8166,0.428022999999999,Jayne Atkinson,5.6,1995,0.0,0.0,0.0
10267,0.666908,Jayne Atkinson,5.9,1993,30189399.2339741,232003457.591894,201814058.3579199
3859,0.097716,Jordan Bridges,6.0,2011,0.0,0.0,0.0
5916,0.193823,Jordan Bridges,4.5,2013,0.0,0.0,0.0
4873,0.090143,Shannon Leto,7.4,2012,0.0,0.0,0.0
461,0.205318,Robin Williams,6.7,2015,0.0,0.0,0.0
641,6.286692,Robin Williams,6.1,2014,116978563.447975,321851579.072442,204873015.62446702
709,1.875208,Robin Williams,4.7,2014,0.0,0.0,0.0
859,0.59318,Robin Williams,5.5,2014,0.0,0.0,0.0
957,0.380607,Robin Williams,5.6,2014,0.0,116195.636054819,116195.636054819
1414,1.752134,Robin Williams,5.9,2009,152460065.118743,419881290.527696,267421225.408953
1514,0.6642,Robin Williams,5.2,2009,35574015.1943733,93731746.7187036,58157731.524330296
1690,0.330949,Robin Williams,6.6,2009,0.0,0.0,0.0
1734,0.278321,Robin Williams,6.3,2009,10164004.3412495,300600.428392455,-9863403.912857044
2448,0.937873,Robin Williams,6.7,1999,130905284.659432,122658251.725888,-8247032.933543995
2528,0.330491,Robin Williams,6.1,1999,0.0,0.0,0.0
3482,0.93092,Robin Williams,5.8,2011,126021745.536891,145803733.7335,19781988.196609005
3955,1.11148799999999,Robin Williams,6.6,2002,55764024.1065451,137852098.291123,82088074.18457791
4007,0.600563,Robin Williams,6.4,2002,14547136.7234465,63308297.7110322,48761160.98758569
4131,0.185909,Robin Williams,5.9,2002,66674376.64913,0.0,-66674376.64913
5239,2.202087,Robin Williams,7.7,1997,13584603.2107209,306921606.651021,293337003.4403001
5269,0.96047,Robin Williams,5.1,1997,108676825.685767,241774999.575481,133098173.889714
5314,0.536259,Robin Williams,5.1,1997,115469127.291128,0.0,-115469127.291128
5787,0.295687,Robin Williams,5.8,2013,3744133.41096169,327617.289659265,-3416516.121302425
6220,1.464718,Robin Williams,5.9,2005,83742246.724087,291084693.223677,207342446.49958998
6411,0.317018,Robin Williams,6.2,2005,20098139.2137808,0.0,-20098139.2137808
6566,2.313345,Robin Williams,6.2,2006,118983607.412073,621398207.739104,502414600.327031
6587,1.411147,Robin Williams,5.8,2006,108166915.829157,415723973.606839,307557057.777682
6617,0.987722,Robin Williams,5.7,2006,54083457.9145786,94676525.2157091,40593067.3011305
6767,0.360617,Robin Williams,4.7,2006,0.0,0.0,0.0
6768,0.360145,Robin Williams,5.4,2006,21633383.1658314,44605492.0020841,22972108.8362527
7171,0.282879,Robin Williams,5.4,2004,0.0,632681.10246765,632681.10246765
7338,0.202265,Robin Williams,5.4,1980,52920735.0584258,0.0,-52920735.0584258
7444,1.145815,Robin Williams,6.9,2007,26291714.5657886,69538457.3641462,43246742.798357606
7557,0.492637,Robin Williams,5.1,2007,36808400.3921041,72888230.030207,36079829.6381029
7899,0.822695999999999,Robin Williams,6.0,1984,0.0,52685955.1837732,52685955.1837732
8072,2.245837,Robin Williams,6.6,1995,93012846.3619527,376054156.085859,283041309.7239063
8243,3.966538,Robin Williams,7.3,1992,43512679.1284907,783306265.856875,739793586.7283843
8285,0.633704,Robin Williams,4.9,1992,0.0,36176023.3949027,36176023.3949027
8305,0.541739,Robin Williams,6.2,1992,0.0,50833522.6652883,50833522.6652883
8465,1.84108,Robin Williams,6.2,1996,0.0,0.0,0.0
8501,0.779012,Robin Williams,5.8,1996,62559753.2532114,81495857.9187371,18936104.665525697
8551,0.473009,Robin Williams,6.8,1996,0.0,257552321.849633,257552321.849633
8924,0.389549,Robin Williams,5.9,1982,0.0,0.0,0.0
8988,1.316855,Robin Williams,6.7,1998,113704114.871655,95625218.1279674,-18078896.7436876
9021,0.792566,Robin Williams,6.9,1998,66884773.4539149,270606298.4321,203721524.9781851
9184,2.470407,Robin Williams,7.9,1989,28847353.0003094,414874391.764995,386027038.7646856
9318,2.326917,Robin Williams,6.5,1991,112076498.935113,481696503.565473,369620004.63036
9368,0.386486,Robin Williams,6.8,1991,38426228.2063245,67078570.7492506,28652342.542926095
9387,0.318657,Robin Williams,6.9,1991,0.0,60867753.8940979,60867753.8940979
9442,0.106169,Robin Williams,4.9,1991,0.0,0.0,0.0
9611,1.011111,Robin Williams,7.0,1987,24948045.6948404,237816996.10561,212868950.4107696
10002,0.662154,Robin Williams,7.4,1990,0.0,86943731.083035,86943731.083035
10034,0.411259,Robin Williams,4.0,1990,0.0,46020020.774449,46020020.774449
10225,1.73212599999999,Robin Williams,6.9,1993,37736749.0424677,666108255.864819,628371506.8223513
10578,0.167621,Robin Williams,4.1,1986,29841096.1629323,24486650.5856315,-5354445.577300798
7247,0.08977,William Kristol,7.6,2004,0.0,0.0,0.0
6281,0.743639,Dylan Brown,6.5,2005,50245348.0344522,56800817.2796654,6555469.245213203
4450,1.049943,Mary Stockley,6.1,2012,16145652.7829881,121311536.068913,105165883.2859249
5637,0.557155,Mary Stockley,5.9,2013,0.0,757.250982367003,757.250982367003
2307,0.260805,Juliet Aubrey,5.5,2010,1300000.0,0.0,-1300000.0
7362,0.181908,Alan Badel,6.2,1980,0.0,0.0,0.0
10461,0.188442,Alan Badel,5.8,1963,0.0,0.0,0.0
10807,0.130725,Alan Badel,6.5,1978,0.0,0.0,0.0
10832,0.358161,Alan Badel,5.6,1966,32246470.523031,0.0,-32246470.523031
656,3.989231,Randall Park,6.1,2014,40528006.2339442,10413095.5199052,-30114910.714038998
3256,0.172791,Jenette Goldstein,4.5,2008,15191799.5071375,0.0,-15191799.5071375
9511,0.374076,Jenette Goldstein,5.7,1988,0.0,37475418.1668256,37475418.1668256
9645,0.385445,Jenette Goldstein,6.6,1987,9595402.19032326,0.0,-9595402.19032326
4926,0.189057,Holly Phillips,6.8,2012,0.0,0.0,0.0
1486,0.816681,Sharman Joshi,7.8,2009,9147603.90712458,71148030.3887467,62000426.481622115
2124,0.49843,Alexandra Williams,6.2,2010,8000000.0,0.0,-8000000.0
5462,1.91745,Kou Shibasaki,5.8,2013,163805836.729574,141305911.612242,-22499925.11733198
3804,0.174743,Jazzie Zonzolo,7.3,2011,969398.042591472,0.0,-969398.042591472
233,0.560743999999999,John Travolta,5.9,2015,6439997.16640124,0.0,-6439997.16640124
747,1.197444,John Travolta,5.3,2014,0.0,0.0,0.0
1340,0.602862,John Travolta,6.3,1977,12592233.6139962,853081315.967563,840489082.3535669
1432,1.30199,John Travolta,6.1,2009,101640043.412495,152628915.657262,50988872.244766995
1514,0.6642,John Travolta,5.2,2009,35574015.1943733,93731746.7187036,58157731.524330296
1990,1.107689,John Travolta,6.1,2010,52000000.0,52615806.0,615806.0
2464,0.72669,John Travolta,5.9,1999,78543170.7956593,195972871.712428,117429700.9167687
2671,1.062734,John Travolta,6.0,2001,125611787.902772,181127780.807922,55515992.90515001
2779,0.323191,John Travolta,5.4,2001,92361608.7520382,66807360.9000306,-25554247.852007598
2913,1.480497,John Travolta,6.3,2008,151917995.071375,313943594.671445,162025599.60007
4177,8.09375399999999,John Travolta,8.1,1994,11768892.4927853,314713075.136581,302944182.6437957
5022,0.760656999999999,John Travolta,6.0,2003,59267632.2391264,50724275.3583676,-8543356.8807588
5250,1.330225,John Travolta,6.7,1997,108676825.685767,333741296.174915,225064470.48914802
5281,0.761869999999999,John Travolta,5.3,1997,67923016.0536048,14320240.7191688,-53602775.334436
5397,0.171007,John Travolta,5.1,1997,24452285.7792977,0.0,-24452285.7792977
5631,0.573206,John Travolta,5.2,2013,0.0,37329.9461406408,37329.9461406408
6178,0.135989,John Travolta,4.3,1985,38516154.993062,26188670.3716504,-12327484.621411595
6216,1.497085,John Travolta,5.3,2005,59177854.3516881,106325985.34198,47148130.99029189
6742,0.412369,John Travolta,5.9,2006,0.0,0.0,0.0
7017,1.131654,John Travolta,6.0,2004,38096698.1938009,63148284.5864915,25051586.392690606
7186,0.244611,John Travolta,6.7,2004,0.0,2125634.13685811,2125634.13685811
7197,0.216459,John Travolta,6.0,2004,69266723.9887289,86054330.740295,16787606.751566097
7344,0.319636,John Travolta,6.5,1980,0.0,0.0,0.0
7457,1.019152,John Travolta,6.4,2007,52583429.1315773,95123431.712372,42540002.58079471
7470,0.907749,John Travolta,5.6,2007,0.0,266729893.33241,266729893.33241
8033,0.307082,John Travolta,4.8,1983,48164863.9506791,142070300.99756,93905437.0468809
8040,0.226247,John Travolta,4.8,1983,0.0,51770555.7240109,51770555.7240109
8107,0.90178,John Travolta,6.1,1995,43286747.7299857,164706607.43227,121419859.70228429
8233,0.118215,John Travolta,5.0,1995,11447734.9368557,0.0,-11447734.9368557
8410,0.308408,John Travolta,7.4,1981,43167434.4874226,28778289.6582817,-14389144.829140902
8469,1.392981,John Travolta,6.0,1996,44486935.6467281,211363523.187355,166876587.5406269
8492,0.902697,John Travolta,5.5,1996,69510836.9480127,208908073.725418,139397236.77740532
8597,0.334345,John Travolta,5.5,1996,0.0,166434249.768841,166434249.768841
8850,0.14611,John Travolta,4.6,2000,82308987.432304,0.0,-82308987.432304
9046,0.563458,John Travolta,5.7,1998,86950205.4900894,0.0,-86950205.4900894
9060,0.488243,John Travolta,6.0,1998,93638682.8354809,75851213.7512953,-17787469.0841856
9193,1.274285,John Travolta,5.7,1989,13192387.0428244,520659541.956803,507467154.91397864
10001,0.731244,John Travolta,5.1,1990,0.0,0.0,0.0
10198,0.283119,John Travolta,5.9,1976,0.0,0.0,0.0
10298,0.48588,John Travolta,4.8,1993,0.0,0.0,0.0
10755,1.697618,John Travolta,7.0,1978,20056204.1694842,607749015.323942,587692811.1544577
1818,0.159638,Asher Keddie,4.4,2009,1524600.65118743,56918.4243109973,-1467682.2268764325
85,2.000338,Steele Stebbins,6.1,2015,28519987.4512055,96033410.7052992,67513423.2540937
1361,0.062898,David Carradine,5.3,1977,0.0,0.0,0.0
3068,0.471096,David Carradine,6.0,2008,6076719.802855,0.0,-6076719.802855
3826,0.146477,David Carradine,8.1,2011,29081941.2777441,0.0,-29081941.2777441
4026,0.529277,David Carradine,6.2,2002,0.0,0.0,0.0
4952,6.174132,David Carradine,7.6,2003,35560579.3434758,214488375.720753,178927796.37727723
6963,4.535598,David Carradine,7.5,2004,34633361.9943644,175659789.789346,141026427.7949816
7292,0.230608,David Carradine,5.8,1972,3128736.55881737,0.0,-3128736.55881737
7371,0.128234,David Carradine,6.0,1980,26460367.5292129,41794650.613338,15334283.084125102
7517,0.593079,David Carradine,6.0,2007,0.0,0.0,0.0
7636,0.324711,David Carradine,6.0,2007,0.0,0.0,0.0
8034,0.290596,David Carradine,5.2,1983,10946559.9887907,26781039.2445122,15834479.2557215
8952,0.11127,David Carradine,4.7,1982,0.0,0.0,0.0
9816,0.513067,David Carradine,5.9,1975,1215546.35161866,0.0,-1215546.35161866
10026,0.447245,David Carradine,5.6,1990,0.0,0.0,0.0
10212,0.126723,David Carradine,5.9,1976,0.0,0.0,0.0
10812,0.318883,David Carradine,6.1,1978,0.0,18180705.0624867,18180705.0624867
3856,0.364116,Akeem Smith,4.9,2011,0.0,0.0,0.0
5666,0.470299,JeeJa Yanin,5.1,2013,0.0,3091215.5141912,3091215.5141912
1159,0.168968,Jackson Nicoll,5.8,2014,0.0,0.0,0.0
4515,0.615971,Jackson Nicoll,5.4,2012,13296419.9389314,10843574.2676284,-2452845.6713030003
5500,1.291008,Jackson Nicoll,6.1,2013,14040500.2911063,142119382.629841,128078882.3387347
5917,0.166867,Brittania Carraway,4.9,2013,0.0,0.0,0.0
1118,0.198531,Ronan Keating,4.9,2014,0.0,0.0,0.0
1926,3.560424,Craig Ferguson,7.4,2010,165000000.0,494878759.0,329878759.0
2105,0.534572,Craig Ferguson,6.5,2010,0.0,0.0,0.0
3424,1.425344,Craig Ferguson,6.8,2011,29081941.2777441,14017495.6958726,-15064445.5818715
3468,1.043518,Craig Ferguson,6.6,2011,0.0,0.0,0.0
3709,0.407036,Craig Ferguson,6.3,2011,0.0,0.0,0.0
8808,0.223263,Craig Ferguson,6.2,2000,12662921.1434313,33342081.7234539,20679160.580022603
1170,0.235468,Winter Ave Zoli,4.3,2014,0.0,0.0,0.0
426,0.243321,Trevor Tordjman,7.2,2015,1379999.39280026,0.0,-1379999.39280026
5840,0.229656,Riaad Moosa,6.5,2013,32761167.3459148,25581791.5303958,-7179375.815519001
8724,0.632783,Kristen Johnston,4.4,2000,105102245.49048,75304207.6860892,-29798037.804390803
2771,0.350862,Nelofer Pazira,4.5,2001,0.0,0.0,0.0
5261,1.046547,Robby Benson,5.9,1997,0.0,0.0,0.0
9042,0.583938,Robby Benson,5.8,1998,0.0,0.0,0.0
9316,3.852269,Robby Benson,7.3,1991,40027321.0482546,604173269.306698,564145948.2584434
8386,0.683132,Katharine Hepburn,6.6,1981,0.0,46179482.9980262,46179482.9980262
9726,0.747337,Katharine Hepburn,6.9,1968,0.0,0.0,0.0
9840,0.162767,Katharine Hepburn,5.6,1975,0.0,32503709.442283,32503709.442283
10413,0.321935,Katharine Hepburn,7.4,1967,26147054.9591484,370416614.100191,344269559.1410426
4038,0.478278,Jennifer Sky,6.2,2002,3636784.18086164,0.0,-3636784.18086164
3073,0.457004,Reece Shearsmith,6.4,2008,0.0,0.0,0.0
5613,0.646923999999999,Reece Shearsmith,7.4,2013,0.0,0.0,0.0
5883,0.379547,Reece Shearsmith,5.8,2013,0.0,30744.9515041119,30744.9515041119
616,0.026797,Hamilton Nash Grier,6.6,2015,0.0,0.0,0.0
2597,0.162638,Mary-Kate Olsen,6.1,1999,0.0,0.0,0.0
2621,0.19893,Mary-Kate Olsen,4.2,1999,0.0,0.0,0.0
2847,0.150233999999999,Mary-Kate Olsen,5.7,2001,0.0,0.0,0.0
2862,0.200262,Mary-Kate Olsen,5.6,2001,0.0,0.0,0.0
3117,0.371517,Mary-Kate Olsen,6.3,2008,6076719.802855,2937055.91838074,-3139663.88447426
3470,1.029084,Mary-Kate Olsen,6.0,2011,16479766.724055,41844620.0347432,25364853.310688198
4124,0.212966,Mary-Kate Olsen,5.7,2002,0.0,0.0,0.0
4149,0.140786,Mary-Kate Olsen,5.5,2002,0.0,0.0,0.0
5125,0.463911,Mary-Kate Olsen,5.9,2003,0.0,0.0,0.0
7062,0.71676,Mary-Kate Olsen,5.4,2004,0.0,0.0,0.0
8087,1.255616,Mary-Kate Olsen,6.1,1995,0.0,0.0,0.0
8761,0.392821,Mary-Kate Olsen,5.4,2000,0.0,0.0,0.0
9174,0.088122,Mary-Kate Olsen,6.4,1998,0.0,0.0,0.0
10359,0.226302,Mary-Kate Olsen,6.1,1993,0.0,0.0,0.0
1776,0.213292,April Pearson,4.7,2009,0.0,0.0,0.0
3748,0.249191,Ad̬le Haenel,6.2,2011,0.0,0.0,0.0
9918,0.067621,Joyce Grenfell,4.6,1964,0.0,0.0,0.0
5369,0.269281,Debbi Morgan,5.3,1997,0.0,0.0,0.0
983,0.34162,Liane Balaban,6.7,2014,11697856.3447975,3159358.88378502,-8538497.461012479
3205,0.253956,Liane Balaban,5.8,2008,0.0,15069680.7331927,15069680.7331927
3351,0.033634,Liane Balaban,7.1,2008,0.0,0.0,0.0
6395,0.340262,Marcus Chong,3.4,2005,0.0,0.0,0.0
6957,0.013578,Arne Friedrich,7.3,2006,0.0,0.0,0.0
2509,0.401336,Gene Dinovi,5.5,1999,43198743.9376126,0.0,-43198743.9376126
7591,0.422247,Gene Dinovi,6.7,2007,24188377.4005255,0.0,-24188377.4005255
10099,0.095605,Charlie Spradling,5.7,1990,0.0,0.0,0.0
3243,0.193779,Manjari Phadnis,6.4,2008,2329409.25776108,11241931.6352817,8912522.37752062
1784,0.213237,Nathaniel Parker,6.0,2009,0.0,0.0,0.0
2335,0.144892,Nathaniel Parker,5.8,2010,0.0,14870.0,14870.0
5004,1.004692,Nathaniel Parker,5.1,2003,106681738.030427,216078248.92121,109396510.890783
5344,0.38756,Nathaniel Parker,5.5,1997,0.0,0.0,0.0
7515,0.59707,Nathaniel Parker,6.6,2007,21033371.6526309,7171945.39442251,-13861426.25820839
8156,0.475193,Nathaniel Parker,5.6,1995,0.0,0.0,0.0
4712,0.262531,Olivia Holt,5.0,2012,0.0,0.0,0.0
6070,0.005853,Rainer Voss,6.6,2013,0.0,0.0,0.0
428,0.242,Ashley Greene,5.6,2015,0.0,0.0,0.0
907,0.472728,Ashley Greene,5.2,2014,0.0,0.0,0.0
1142,0.182975,Ashley Greene,6.1,2014,6355528.25032307,0.0,-6355528.25032307
1405,1.971027,Ashley Greene,5.6,2009,50820021.7062476,721468940.530613,670648918.8243654
1741,0.266625,Ashley Greene,4.8,2009,0.0,0.0,0.0
1959,1.546212,Ashley Greene,5.9,2010,68000000.0,698491347.0,630491347.0
3403,1.888096,Ashley Greene,5.8,2011,106633784.685061,690378003.195136,583744218.510075
3858,0.147975,Ashley Greene,5.8,2011,2423495.10647868,0.0,-2423495.10647868
