,popularity,vote_average,budget_adj,revenue_adj,net_profit
490,0.170743,6.1,0.0,0.0,0.0
491,0.170566,5.4,0.0,0.0,0.0
492,0.731022,6.9,2759998.78560053,62366880.1985727,59606881.412972175
493,0.168354,4.4,0.0,0.0,0.0
494,0.129455,7.2,0.0,0.0,0.0
495,0.16414,7.4,0.0,0.0,0.0
496,0.162526,7.5,0.0,0.0,0.0
497,0.162465,5.2,0.0,0.0,0.0
498,0.158310999999999,6.2,0.0,0.0,0.0
499,0.158021,3.5,0.0,0.0,0.0
500,0.157172,7.5,0.0,0.0,0.0
501,0.156851,3.5,0.0,0.0,0.0
502,0.154161,4.7,0.0,0.0,0.0
503,0.153023,6.9,0.0,0.0,0.0
504,0.150713,6.4,0.0,0.0,0.0
505,0.14964,5.7,919999.595200178,0.0,-919999.595200178
506,0.14811,3.5,0.0,0.0,0.0
507,0.147319,6.2,0.0,0.0,0.0
508,0.146266,6.2,0.0,0.0,0.0
509,0.145945,4.1,0.0,0.0,0.0
510,0.145489,5.7,0.0,0.0,0.0
511,0.270378,5.5,0.0,0.0,0.0
512,0.144639,7.0,0.0,0.0,0.0
513,0.143703,6.7,0.0,0.0,0.0
514,0.143042,7.0,0.0,0.0,0.0
515,0.142759,5.3,1195999.47376023,0.0,-1195999.47376023
516,0.121594,5.7,0.0,26018.5085518562,26018.5085518562
517,0.266117,7.0,0.0,0.0,0.0
518,0.139526999999999,3.9,0.0,0.0,0.0
519,0.139356,4.9,0.0,0.0,0.0
520,0.138353,7.4,0.0,0.0,0.0
521,0.138068,5.8,0.0,0.0,0.0
522,0.236145,5.6,0.0,0.0,0.0
523,0.137772,7.6,0.0,0.0,0.0
524,0.137133,6.2,0.0,0.0,0.0
525,0.136098,6.5,0.0,0.0,0.0
526,0.135554,5.7,0.0,0.0,0.0
527,0.135074,5.7,0.0,0.0,0.0
528,0.133921,7.6,0.0,0.0,0.0
529,0.131739,4.2,0.0,0.0,0.0
530,0.129104,7.3,0.0,0.0,0.0
531,0.127432,3.5,0.0,0.0,0.0
532,0.126594,6.6,0.0,0.0,0.0
533,0.126187,5.8,0.0,0.0,0.0
534,0.124784,5.2,0.0,0.0,0.0
535,0.124481,7.2,0.0,0.0,0.0
536,0.122543,8.0,0.0,0.0,0.0
537,0.137954,4.1,2759998.78560053,0.0,-2759998.78560053
538,0.114264,8.9,0.0,0.0,0.0
539,0.11303,7.2,0.0,0.0,0.0
540,0.112284,7.7,0.0,0.0,0.0
541,0.11096,5.5,0.0,0.0,0.0
542,0.110431,3.2,0.0,0.0,0.0
543,0.110135999999999,7.0,0.0,0.0,0.0
544,0.11004,7.4,0.0,0.0,0.0
545,0.109689,7.0,0.0,0.0,0.0
546,0.138559,2.4,0.0,0.0,0.0
547,0.10808,6.2,0.0,0.0,0.0
548,0.108072,7.5,0.0,0.0,0.0
549,0.106757,4.2,0.0,0.0,0.0
550,0.106091,8.2,0.0,0.0,0.0
551,0.213957,7.5,0.0,0.0,0.0
552,0.101543,5.1,0.0,0.0,0.0
553,0.068741,8.0,0.0,0.0,0.0
554,0.101426,7.3,0.0,0.0,0.0
555,0.101155,5.3,0.0,0.0,0.0
556,0.10091,6.5,0.0,0.0,0.0
557,0.099678,6.3,0.0,0.0,0.0
558,0.09779,3.8,0.0,0.0,0.0
559,0.031635,6.2,0.0,0.0,0.0
560,0.097214,5.4,0.0,0.0,0.0
561,0.096624,6.0,0.0,0.0,0.0
562,0.096299,5.1,0.0,0.0,0.0
563,0.093462,4.6,0.0,0.0,0.0
564,0.093212,7.3,0.0,0.0,0.0
565,0.100069,5.2,0.0,0.0,0.0
566,0.090238,5.5,0.0,0.0,0.0
567,0.090045,6.7,0.0,0.0,0.0
568,0.088912,4.0,0.0,0.0,0.0
569,0.088764,5.3,0.0,0.0,0.0
570,0.083912,7.4,1747999.23088033,0.0,-1747999.23088033
571,0.283128,6.5,0.0,0.0,0.0
572,0.082569,6.1,0.0,0.0,0.0
573,0.082444,7.7,0.0,0.0,0.0
574,0.081956,6.9,0.0,1197559.79307369,1197559.79307369
575,0.156386,5.3,0.0,0.0,0.0
576,0.08182,7.1,0.0,0.0,0.0
577,0.080974,4.8,0.0,0.0,0.0
578,0.0807539999999999,7.8,0.0,41119.3819074719,41119.3819074719
579,0.0794909999999999,3.8,0.0,0.0,0.0
580,0.078363,3.8,0.0,0.0,0.0
581,0.077836,6.0,0.0,0.0,0.0
582,0.077252,6.7,0.0,0.0,0.0
583,0.076109,5.6,12419994.5352024,172660.004029598,-12247334.531172803
584,0.190385,5.9,0.0,0.0,0.0
585,0.073883,5.0,0.0,0.0,0.0
586,0.070776,3.3,9.19999595200178,0.0,-9.19999595200178
587,0.062536,7.8,0.0,0.0,0.0
588,0.061776,5.0,0.0,0.0,0.0
589,0.0608,7.2,0.0,0.0,0.0
590,0.059943,6.9,0.0,0.0,0.0
591,0.0552419999999999,4.6,0.0,0.0,0.0
592,0.054828,6.8,0.0,0.0,0.0
593,0.052542,6.0,0.0,0.0,0.0
594,0.0522169999999999,5.6,0.0,0.0,0.0
595,0.028725,4.6,0.0,0.0,0.0
596,0.051262,7.2,919999.595200178,0.0,-919999.595200178
597,0.051107,5.9,0.0,0.0,0.0
598,0.049351,5.7,0.0,0.0,0.0
599,0.048863,4.9,0.0,0.0,0.0
600,0.047256,7.6,0.0,0.0,0.0
601,0.046453,4.9,0.0,0.0,0.0
602,0.03884,5.2,0.0,0.0,0.0
603,0.038804,6.0,0.0,0.0,0.0
604,0.037487,4.7,0.0,0.0,0.0
605,0.037147,3.9,0.0,0.0,0.0
606,0.036987,6.3,0.0,0.0,0.0
607,0.079539,4.0,0.0,0.0,0.0
608,0.0345339999999999,7.4,0.0,0.0,0.0
609,0.033378,8.4,0.0,0.0,0.0
610,0.056244,4.2,1839999.19040035,0.0,-1839999.19040035
611,0.032678,8.2,0.0,0.0,0.0
612,0.030819,6.4,0.0,0.0,0.0
613,0.030113,6.8,0.0,0.0,0.0
614,0.030005,6.5,0.0,0.0,0.0
615,0.028082,5.5,0.0,0.0,0.0
616,0.026797,6.6,0.0,0.0,0.0
617,0.025288,6.1,0.0,12589.2744607192,12589.2744607192
618,0.025252,7.0,0.0,0.0,0.0
619,0.023026,4.5,0.0,0.0,0.0
620,0.129696,5.0,0.0,0.0,0.0
621,0.019804,4.2,0.0,0.0,0.0
622,0.019133,6.0,0.0,0.0,0.0
623,0.018224,6.8,0.0,0.0,0.0
624,0.017625,6.5,0.0,674042.303421386,674042.303421386
625,0.01705,6.7,0.0,0.0,0.0
626,0.014647,6.7,0.0,0.0,0.0
627,0.030371,6.7,0.0,0.0,0.0
628,0.00392,6.1,0.0,0.0,0.0
629,24.949134,8.0,151980023.37729,572690645.122961,420710621.74567103
630,14.311205,7.9,156585478.631148,712291130.169508,555705651.53836
631,12.971027,7.6,156585478.631148,658365092.859794,501779614.22864604
632,11.422751,7.0,18421821.0154291,72526614.4653665,54104793.4499374
633,10.739009,6.6,115136381.346432,692752790.215065,577616408.868633
634,10.174599,7.1,230272762.692864,879752289.141534,649479526.4486699
635,8.691294,7.8,151980023.37729,600648487.706658,448668464.329368
636,8.110711,8.0,12895274.7108004,215126072.495392,202230797.7845916
637,7.137273,7.0,31317095.7262296,320834306.773058,289517211.0468284
638,6.90714799999999,7.3,16579638.9138862,95070499.387935,78490860.4740488
639,6.438727,7.9,56186554.097059,340186892.137474,284000338.040415
640,6.415818,7.4,62634191.4524592,195103577.60975,132469386.1572908
641,6.286692,6.1,116978563.447975,321851579.072442,204873015.62446702
642,6.14502,6.9,78292739.315574,265963102.013597,187670362.69802302
643,6.052479,7.6,230272762.692864,687133923.875509,456861161.182645
644,5.947136,6.3,36843642.0308583,426796807.314199,389953165.2833407
645,5.787396,5.8,115136381.346432,439544649.42814,324408268.08170795
646,5.701683,5.3,36843642.0308583,116121496.515052,79277854.48419371
647,5.522641,7.6,7829273.9315574,35643660.2684612,27814386.336903796
648,4.983782,5.9,193429120.662006,226127852.964393,32698732.302387
649,4.93082,7.9,27632731.5231437,160822790.371651,133190058.84850729
650,4.780419,8.2,3039600.46754581,12888912.7349127,9849312.26736689
651,4.452507,7.4,156585478.631148,652316682.156347,495731203.52519906
652,4.145209,7.2,50660007.7924302,177154121.56007,126494113.76763982
653,4.105685,6.1,38685824.1324013,98230083.9390274,59544259.8066261
654,4.101979,6.6,184218210.154291,650030010.988616,465811800.83432496
655,3.990452,7.7,163954207.037319,341302234.843216,177348027.805897
656,3.989231,6.1,40528006.2339442,10413095.5199052,-30114910.714038998
657,3.863074,7.5,54160153.7853618,499514514.092232,445354360.3068702
658,3.81374,5.6,128952747.108004,246881718.092715,117928970.98471099
659,3.689601,6.2,147374568.123433,487327232.333243,339952664.20981
660,3.582315,7.0,165796389.138862,698565011.988,532768622.849138
661,3.573028,6.0,13816365.7615718,29987149.8587506,16170784.0971788
662,3.489314,4.9,4605455.25385729,94439261.8744755,89833806.62061821
663,3.489106,7.7,133558202.361861,561057788.331434,427499585.969573
664,3.393741,6.6,1842182.10154291,12434729.1854147,10592547.08387179
665,3.34625,6.2,82898194.5694313,189903685.193185,107005490.6237537
666,3.327799,7.5,55265463.0462875,432139714.774945,376874251.72865754
667,3.280948,6.4,11974183.6600289,0.0,-11974183.6600289
668,3.260581,5.1,87503649.8232886,105168898.623797,17665248.800508395
669,3.170271,7.8,13816365.7615718,111638022.270139,97821656.5085672
670,3.14993,6.4,15658547.8631148,125840630.063122,110182082.2000072
671,3.028769,6.1,64476373.5540021,198522018.221023,134045644.66702089
672,3.007018,6.5,121584018.701832,344075490.780339,222491472.078507
673,2.996038,5.6,46054552.5385729,196102469.537216,150047916.9986431
674,2.979181,6.1,101320015.58486,310941963.895073,209621948.310213
675,2.881991,6.3,23027276.2692864,61695098.5981915,38667822.3289051
676,2.805019,7.0,46054552.5385729,173571884.248329,127517331.7097561
677,2.777996,6.2,25790549.4216008,48985095.8257074,23194546.4041066
678,2.721864,7.1,50660007.7924302,238753457.084986,188093449.2925558
679,2.692691,6.1,6447637.35540021,2174033.70640591,-4273603.6489943005
680,2.67235,7.2,10132001.558486,42340653.5509441,32208651.992458098
681,2.611251,6.6,8289819.45694313,100198906.84914,91909087.39219688
682,2.601775,3.8,14737456.8123433,18129765.1494147,3392308.3370714
683,2.595951,7.6,3684364.20308583,40849467.0106634,37165102.807577565
684,2.576396,6.4,18421821.0154291,11059604.7229864,-7362216.292442698
685,2.549403,5.6,92109105.0771459,224193561.757773,132084456.68062711
686,2.526779,5.5,115136381.346432,334022131.054676,218885749.708244
687,2.523101,7.2,46054552.5385729,77113179.0628635,31058626.5242906
688,2.493306,4.0,11053092.6092575,0.0,-11053092.6092575
689,2.445165,6.7,36843642.0308583,113749780.089511,76906138.0586527
690,2.376309,6.2,16579638.9138862,246997381.338142,230417742.42425582
691,2.361267,7.2,10132001.558486,72650912.0183039,62518910.4598179
692,2.303556,6.7,41449097.2847156,79366405.4145416,37917308.129826
693,2.295091,7.6,0.0,4089120.16461739,4089120.16461739
694,2.293859,7.8,11053092.6092575,281072099.32309,270019006.7138325
695,2.260131,7.5,0.0,309921.348035174,309921.348035174
696,2.165462,6.1,23027276.2692864,141846012.919223,118818736.64993662
697,2.161064,5.8,0.0,990336.833786356,990336.833786356
698,2.160156,6.3,18421821.0154291,10234219.6378454,-8187601.377583697
699,2.141491,5.9,55265463.0462875,46560330.0821889,-8705132.964098603
700,2.136758,6.8,46054552.5385729,205227928.585968,159173376.04739508
701,2.116264,7.2,5066000.77924302,2763273.15231437,-2302727.6269286503
702,2.103532,5.4,6447637.35540021,0.0,-6447637.35540021
703,2.078514,5.3,0.0,0.0,0.0
704,1.957672,6.6,11605747.2397203,17186067.7609842,5580320.521263901
705,1.940735,5.7,110530926.092575,220490244.264135,109959318.17156
706,1.904422,5.9,92109105.0771459,94908538.4219315,2799433.344785601
707,1.900038,6.2,36843642.0308583,181253395.832431,144409753.80157268
708,1.894706,6.8,133558202.361861,251377196.917292,117818994.555431
709,1.875208,4.7,0.0,0.0,0.0
710,1.840817,6.2,59870918.3001448,36298002.4298381,-23572915.8703067
711,1.827148,7.0,0.0,0.0,0.0
712,1.811692,6.5,94872378.2294603,460719091.177882,365846712.9484217
713,1.805954,5.5,36843642.0308583,156435350.000782,119591707.9699237
714,1.7894,6.1,0.0,13872052.1632283,13872052.1632283
715,1.779861,5.7,64476373.5540021,142754407.65095,78278034.09694791
716,1.769987,7.2,59870918.3001448,150545826.582503,90674908.2823582
717,1.754707,7.5,18421821.0154291,61517744.3585475,43095923.3431184
718,1.737699,8.0,4513346.14878015,3218356.60776903,-1294989.5410111202
719,1.655717,6.2,15658547.8631148,0.0,-15658547.8631148
720,1.649733,6.5,0.0,18698148.3306606,18698148.3306606
721,1.64932099999999,6.9,13816365.7615718,48358699.5668108,34542333.805239
722,1.638781,5.1,119741836.600289,108533660.811904,-11208175.788385004
723,1.63015,7.2,23948367.3200579,33091313.2824092,9142945.9623513
724,1.58801,6.1,59870918.3001448,123262077.115584,63391158.8154392
725,1.570083,6.6,0.0,0.0,0.0
726,1.54505499999999,7.3,46054552.5385729,89748446.3496701,43693893.8110972
727,1.542392,7.1,11974183.6600289,50510085.4864604,38535901.826431505
728,1.541069,6.2,60792009.3509163,187237211.341578,126445201.99066171
729,1.53689,6.3,0.0,17143.3466369584,17143.3466369584
730,1.466453,5.2,0.0,0.0,0.0
731,1.44904599999999,7.2,20264003.1169721,81867328.80832,61603325.6913479
732,1.440084,6.6,55265463.0462875,99713420.9413734,44447957.89508589
733,1.398713,6.8,9210910.50771459,26604343.496959,17393432.98924441
734,1.394382,4.6,16579638.9138862,245550715.733801,228971076.81991482
735,1.384508,6.3,0.0,1079112.51035076,1079112.51035076
736,1.37667,8.0,0.0,789855.840039643,789855.840039643
737,1.375493,7.1,0.0,0.0,0.0
738,1.319416,5.8,3684364.20308583,553479.928044367,-3130884.275041463
739,1.315737,6.1,0.0,0.0,0.0
740,1.3155,5.7,46054552.5385729,147929243.627661,101874691.08908808
741,1.312103,4.4,23027276.2692864,0.0,-23027276.2692864
742,1.304588,6.0,25790549.4216008,0.0,-25790549.4216008
743,1.240895,5.9,46054552.5385729,139237453.588524,93182901.0499511
744,1.220073,6.6,0.0,1497553.12162362,1497553.12162362
745,1.214094,5.4,32238186.777001,16126939.242071,-16111247.53493
746,1.211609,5.9,0.0,0.0,0.0
747,1.197444,5.3,0.0,0.0,0.0
748,1.196549,6.8,0.0,594275.050683035,594275.050683035
749,1.191423,6.7,921091.050771459,0.0,-921091.050771459
750,1.146492,5.8,12158401.8701832,49582713.5158137,37424311.6456305
751,1.142614,7.5,4605455.25385729,38499379.6451773,33893924.391320005
752,1.140302,6.1,4605455.25385729,36935751.1359355,32330295.882078208
753,1.136851,6.5,22106185.218515,11141793.6774468,-10964391.541068202
754,1.111485,5.6,0.0,0.0,0.0
755,1.077877,6.6,18421821.0154291,31388867.1409057,12967046.125476602
756,1.052381,6.0,11283365.3719503,2114293.58303497,-9169071.78891533
757,1.041267,6.2,22106185.218515,64643485.2611615,42537300.0426465
758,1.039133,6.9,13816365.7615718,8386272.42741572,-5430093.33415608
759,1.038367,5.4,0.0,4151783.83098347,4151783.83098347
760,1.027357,5.7,13816365.7615718,54536.8800251273,-13761828.881546672
761,1.026924,6.6,0.0,3128693.92052273,3128693.92052273
762,1.018115,5.6,5987091.83001448,235130424.650607,229143332.82059252
763,1.014673,3.3,0.0,0.0,0.0
764,0.999341,5.6,0.0,0.0,0.0
765,0.989916,5.1,59870918.3001448,65539857.9124945,5668939.612349704
766,0.988081,6.0,7368728.40617167,23993576.3110119,16624847.90484023
767,0.984445,6.4,0.0,0.0,0.0
768,0.98174,6.5,24869458.3708294,26556109.6429943,1686651.2721648999
769,0.979655,5.8,25790549.4216008,63460252.6184315,37669703.196830705
770,0.967846,6.5,1842182.10154291,6149637.68883517,4307455.58729226
771,0.966048,5.1,18421821.0154291,92593075.7901349,74171254.77470581
772,0.965197,6.5,0.0,0.0,0.0
773,0.965064,5.4,0.0,162472.171536628,162472.171536628
774,0.956582,7.0,0.0,1678458.16726829,1678458.16726829
775,0.954807,4.3,9210910.50771459,0.0,-9210910.50771459
776,0.944954,4.4,2763273.15231437,0.0,-2763273.15231437
777,0.929125,6.7,0.0,4867329.72941108,4867329.72941108
778,0.928771,6.3,0.0,0.0,0.0
779,0.926802,5.7,0.0,0.0,0.0
780,0.92537,5.9,55265463.0462875,28369817.1357936,-26895645.9104939
781,0.920514,7.7,0.0,6929951.94667988,6929951.94667988
782,0.916578,6.1,0.0,0.0,0.0
783,0.916435,6.6,4605455.25385729,2180370.81283522,-2425084.4410220706
784,0.900955,6.1,0.0,0.0,0.0
785,0.897075,5.4,0.0,0.0,0.0
786,0.896627,6.7,0.0,237995.190062532,237995.190062532
787,0.894732,5.5,0.0,0.0,0.0
788,0.893120999999999,6.8,20724548.6423578,14295354.2930672,-6429194.3492906
789,0.890965,4.8,4605455.25385729,6294225.03543897,1688769.7815816794
790,0.889246999999999,6.3,0.0,29787463.7665807,29787463.7665807
791,0.887576,4.2,0.0,0.0,0.0
792,0.876513999999999,6.2,25790549.4216008,92711635.866917,66921086.445316195
793,0.876066,6.5,18237602.8052749,38037670.7817944,19800067.9765195
794,0.870104,6.2,14737456.8123433,2238241.12137308,-12499215.69097022
795,0.86636,6.1,0.0,0.0,0.0
796,0.863235,6.3,0.0,393690.894738635,393690.894738635
797,0.861117,6.4,0.0,184592.173120905,184592.173120905
798,0.833734,5.4,0.0,0.0,0.0
799,0.829686,5.6,8289819.45694313,0.0,-8289819.45694313
800,0.81219,5.1,0.0,0.0,0.0
801,0.805839,5.2,7829273.9315574,6908182.88078594,-921091.0507714599
802,0.800343999999999,5.0,0.0,52109.8051063445,52109.8051063445
803,0.797723,6.7,36843642.0308583,62032730.9704891,25189088.9396308
804,0.796721,5.8,11513638.1346432,45135933.6961818,33622295.56153859
805,0.786397999999999,6.6,23027276.2692864,35284812.4059911,12257536.136704698
806,0.778247,6.3,5066000.77924302,5050617.63760409,-15383.141638929956
807,0.777096,7.0,6171310.04016878,1317763.51724144,-4853546.52292734
808,0.774259,3.5,0.0,0.0,0.0
809,0.766932,5.0,0.0,100222.075052341,100222.075052341
810,0.763771,3.3,0.0,0.0,0.0
811,0.760779,6.3,0.0,34219.4536272105,34219.4536272105
812,0.757089,6.0,12250510.9752604,4955701.04700419,-7294809.928256209
813,0.751772999999999,6.3,5526546.30462875,3210119.29050198,-2316427.01412677
814,0.747577,6.9,0.0,1035716.22658471,1035716.22658471
815,0.740796,5.8,20264003.1169721,62450032.1921322,42186029.0751601
816,0.73558,7.3,0.0,0.0,0.0
817,0.72975,7.4,0.0,4210330.22035261,4210330.22035261
818,0.728025,6.5,5526546.30462875,13881.7632261766,-5512664.541402574
819,0.72546,7.0,3223818.6777001,4748523.72131837,1524705.0436182697
820,0.722877,5.7,7829273.9315574,709890.399375868,-7119383.532181532
821,0.722464999999999,6.4,0.0,0.0,0.0
822,0.716104,5.3,0.0,0.0,0.0
823,0.714661,6.2,13816365.7615718,27750597.0972736,13934231.335701799
824,0.708006,6.3,0.0,0.0,0.0
825,0.707208,6.9,0.0,0.0,0.0
826,0.7057,8.0,0.0,0.0,0.0
827,0.704138,5.5,0.0,0.0,0.0
828,0.699699,5.9,0.0,1976699.15968863,1976699.15968863
829,0.691851,4.3,0.0,0.0,0.0
830,0.688635,5.7,27632731.5231437,0.0,-27632731.5231437
831,0.688179,5.2,1842182.10154291,44571.5959468309,-1797610.5055960792
832,0.684152,6.2,0.0,0.0,0.0
833,0.680611,7.2,921091.050771459,0.0,-921091.050771459
834,0.678616,5.7,5066000.77924302,0.0,-5066000.77924302
835,0.676471,5.8,0.0,0.0,0.0
836,0.671825,4.4,13816365.7615718,0.0,-13816365.7615718
837,0.667732,5.1,184218.210154291,16427536.3853992,16243318.175244909
838,0.662295,5.2,19342912.0662006,0.0,-19342912.0662006
839,0.660405,6.3,13816365.7615718,29064894.548891,15248528.7873192
840,0.649574,6.2,0.0,23427297.822817,23427297.822817
841,0.648465,6.3,0.0,29393487.3336164,29393487.3336164
842,0.646336999999999,4.7,5987091.83001448,12771328.0935533,6784236.263538819
843,0.641676,6.0,27632731.5231437,0.0,-27632731.5231437
844,0.635214,6.8,6079200.93509163,1431375.49289884,-4647825.442192789
845,0.632047999999999,6.5,4605455.25385729,2257452.31741902,-2348002.9364382704
846,0.631167,7.0,0.0,12239213.7935227,12239213.7935227
847,0.628637,6.3,0.0,0.0,0.0
848,0.623706,5.7,0.0,103158.5133222,103158.5133222
849,0.622166,7.2,0.0,0.0,0.0
850,0.621645,4.8,4605455.25385729,0.0,-4605455.25385729
851,0.615729,5.3,921091.050771459,8582.72641108846,-912508.3243603705
852,0.609613,6.9,0.0,50581.7150531147,50581.7150531147
853,0.609054,4.4,0.0,0.0,0.0
854,0.602735,6.8,1842182.10154291,4269533.34764094,2427351.24609803
855,0.600919,6.8,0.0,0.0,0.0
856,0.599079,6.8,33159277.8277725,48287768.187173,15128490.3594005
857,0.593558,5.1,0.0,0.0,0.0
858,0.593438,3.1,0.0,0.0,0.0
859,0.59318,5.5,0.0,0.0,0.0
860,0.593065,5.3,0.0,0.0,0.0
861,0.590256999999999,4.9,921091.050771459,24410131.4489038,23489040.39813234
862,0.5847,5.2,0.0,156563.372445929,156563.372445929
863,0.582629,5.0,0.0,0.0,0.0
864,0.574398,6.2,46054552.5385729,74040166.0174509,27985613.478878
865,0.571843999999999,7.3,0.0,10579.6518091609,10579.6518091609
866,0.571571,4.1,0.0,0.0,0.0
867,0.561727,5.3,18421821.0154291,0.0,-18421821.0154291
868,0.560295,4.7,0.0,0.0,0.0
869,0.56021,5.9,0.0,0.0,0.0
870,0.559472,4.9,2579054.94216008,1682561.62789947,-896493.3142606101
871,0.557453,6.4,0.0,424772.191155867,424772.191155867
872,0.552627,5.3,0.0,0.0,0.0
873,0.550723,6.3,0.0,0.0,0.0
874,0.550625,3.3,552654.630462875,0.0,-552654.630462875
875,0.55046,6.6,0.0,0.0,0.0
876,0.550453,4.7,0.0,0.0,0.0
877,0.550197,5.8,0.0,0.0,0.0
878,0.548656,5.9,5526546.30462875,940361.196644649,-4586185.107984101
879,0.548529,5.4,0.0,0.0,0.0
880,0.5415,7.2,0.0,26381683.5518007,26381683.5518007
881,0.540852,6.1,11053092.6092575,93336884.4463644,82283791.8371069
882,0.539017,5.1,4605455.25385729,0.0,-4605455.25385729
883,0.536511,5.2,9210910.50771459,0.0,-9210910.50771459
884,0.535291,5.9,0.0,0.0,0.0
885,0.533347,3.8,0.0,0.0,0.0
886,0.5252,5.8,0.0,0.0,0.0
887,0.524764999999999,6.3,0.0,0.0,0.0
888,0.519107,5.9,0.0,0.0,0.0
889,0.518405,6.7,0.0,0.0,0.0
890,0.514113,5.4,0.0,0.0,0.0
891,0.512588,7.8,0.0,0.0,0.0
892,0.506605,5.9,0.0,0.0,0.0
893,0.502296,7.4,0.0,0.0,0.0
894,0.501533,5.6,0.0,0.0,0.0
895,0.498787,5.8,0.0,0.0,0.0
896,0.49584,4.4,64476373.5540021,56443954.8333792,-8032418.720622897
897,0.495519,5.6,0.0,1232756.02416574,1232756.02416574
898,0.494022,4.8,0.0,13767.547935881,13767.547935881
899,0.491273,6.2,4605455.25385729,0.0,-4605455.25385729
900,0.487316,4.8,0.0,0.0,0.0
901,0.485296,5.7,27632731.5231437,23315013.1393638,-4317718.383779902
902,0.484272,6.1,0.0,4978957.67494512,4978957.67494512
903,0.481391,4.6,0.0,0.0,0.0
904,0.480362,5.3,0.0,0.0,0.0
905,0.480194,5.3,16579638.9138862,0.0,-16579638.9138862
906,0.476645,6.8,0.0,0.0,0.0
907,0.472728,5.2,0.0,0.0,0.0
908,0.472703,5.8,0.0,0.0,0.0
909,0.472242,6.4,0.0,907281.132647243,907281.132647243
910,0.470651,4.8,2210618.5218515,81307.470324749,-2129311.051526751
911,0.466921,4.5,0.0,0.0,0.0
912,0.466373,6.2,0.0,0.0,0.0
913,0.466284,6.1,0.0,0.0,0.0
914,0.465438,5.1,0.0,0.0,0.0
915,0.461037,7.1,0.0,0.0,0.0
916,0.46087,5.7,0.0,0.0,0.0
917,0.460188,4.9,2901436.80993009,0.0,-2901436.80993009
918,0.457089,5.8,0.0,0.0,0.0
919,0.453382,5.4,0.0,6605.14392508213,6605.14392508213
920,0.452644,4.7,0.0,0.0,0.0
921,0.451125,6.4,0.0,2083713.36014936,2083713.36014936
922,0.449196,6.1,0.0,0.0,0.0
923,0.447229,3.6,0.0,137552.974249057,137552.974249057
924,0.446458,5.4,5066000.77924302,4605455.25385729,-460545.52538572997
925,0.445011,6.3,0.0,0.0,0.0
926,0.444337,5.7,2486945.83708294,0.0,-2486945.83708294
927,0.43549,5.0,0.0,0.0,0.0
928,0.430844,4.9,1105309.26092575,0.0,-1105309.26092575
929,0.430708,5.7,0.0,0.0,0.0
930,0.430488,4.1,0.0,0.0,0.0
931,0.428819,6.0,0.0,0.0,0.0
932,0.427602,6.1,0.0,0.0,0.0
933,0.421838,5.4,0.0,0.0,0.0
934,0.416516,6.5,0.0,0.0,0.0
935,0.413991,5.3,0.0,0.0,0.0
936,0.413295,4.2,0.0,0.0,0.0
937,0.411465,5.5,7368728.40617167,0.0,-7368728.40617167
938,0.409047,4.2,0.0,0.0,0.0
939,0.408464,6.0,0.0,15048675.977669,15048675.977669
940,0.407983,5.7,5526546.30462875,29706.1074784303,-5496840.19715032
941,0.40674,5.6,0.0,0.0,0.0
942,0.403579,7.0,921091.050771459,363830.965054726,-557260.085716733
943,0.269741,5.9,0.0,7599.92225991531,7599.92225991531
944,0.401153,6.1,292906.954145324,111616.892441434,-181290.06170389
945,0.400689,5.6,27632731.5231437,0.0,-27632731.5231437
946,0.399827,5.3,0.0,0.0,0.0
947,0.398601,6.9,6447637.35540021,13465178.6133711,7017541.25797089
948,0.398291,6.5,0.0,0.0,0.0
949,0.397644,6.1,0.0,0.0,0.0
950,0.669806999999999,6.2,0.0,6610068.99893061,6610068.99893061
